ProductID|Name|ProductNumber|MakeFlag|FinishedGoodsFlag|Color|SafetyStockLevel|ReorderPoint|StandardCost|ListPrice|Size|SizeUnitMeasureCode|WeightUnitMeasureCode|Weight|DaysToManufacture|ProductLine|Class|Style|ProductSubcategoryID|ProductModelID|SellStartDate|SellEndDate|DiscontinuedDate
785|Mountain-300 Black, 38|BK-M47B-38|True|True|Black|100|75|598.4354|1079.9900|38|CM |LB |25.35|4|M |M |U |1|21|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
786|Mountain-300 Black, 40|BK-M47B-40|True|True|Black|100|75|598.4354|1079.9900|40|CM |LB |25.77|4|M |M |U |1|21|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
787|Mountain-300 Black, 44|BK-M47B-44|True|True|Black|100|75|598.4354|1079.9900|44|CM |LB |26.13|4|M |M |U |1|21|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
788|Mountain-300 Black, 48|BK-M47B-48|True|True|Black|100|75|598.4354|1079.9900|48|CM |LB |26.42|4|M |M |U |1|21|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
789|Road-250 Red, 44|BK-R89R-44|True|True|Red|100|75|1518.7864|2443.3500|44|CM |LB |14.77|4|R |H |U |2|26|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
790|Road-250 Red, 48|BK-R89R-48|True|True|Red|100|75|1518.7864|2443.3500|48|CM |LB |15.13|4|R |H |U |2|26|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
791|Road-250 Red, 52|BK-R89R-52|True|True|Red|100|75|1518.7864|2443.3500|52|CM |LB |15.42|4|R |H |U |2|26|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
792|Road-250 Red, 58|BK-R89R-58|True|True|Red|100|75|1554.9479|2443.3500|58|CM |LB |15.79|4|R |H |U |2|26|2012-05-30 00:00:00.0000000|\N|\N
793|Road-250 Black, 44|BK-R89B-44|True|True|Black|100|75|1554.9479|2443.3500|44|CM |LB |14.77|4|R |H |U |2|26|2012-05-30 00:00:00.0000000|\N|\N
794|Road-250 Black, 48|BK-R89B-48|True|True|Black|100|75|1554.9479|2443.3500|48|CM |LB |15.13|4|R |H |U |2|26|2012-05-30 00:00:00.0000000|\N|\N
795|Road-250 Black, 52|BK-R89B-52|True|True|Black|100|75|1554.9479|2443.3500|52|CM |LB |15.42|4|R |H |U |2|26|2012-05-30 00:00:00.0000000|\N|\N
796|Road-250 Black, 58|BK-R89B-58|True|True|Black|100|75|1554.9479|2443.3500|58|CM |LB |15.68|4|R |H |U |2|26|2012-05-30 00:00:00.0000000|\N|\N
797|Road-550-W Yellow, 38|BK-R64Y-38|True|True|Yellow|100|75|713.0798|1120.4900|38|CM |LB |17.35|4|R |M |W |2|29|2012-05-30 00:00:00.0000000|\N|\N
798|Road-550-W Yellow, 40|BK-R64Y-40|True|True|Yellow|100|75|713.0798|1120.4900|40|CM |LB |17.77|4|R |M |W |2|29|2012-05-30 00:00:00.0000000|\N|\N
799|Road-550-W Yellow, 42|BK-R64Y-42|True|True|Yellow|100|75|713.0798|1120.4900|42|CM |LB |18.13|4|R |M |W |2|29|2012-05-30 00:00:00.0000000|\N|\N
800|Road-550-W Yellow, 44|BK-R64Y-44|True|True|Yellow|100|75|713.0798|1120.4900|44|CM |LB |18.42|4|R |M |W |2|29|2012-05-30 00:00:00.0000000|\N|\N
801|Road-550-W Yellow, 48|BK-R64Y-48|True|True|Yellow|100|75|713.0798|1120.4900|48|CM |LB |18.68|4|R |M |W |2|29|2012-05-30 00:00:00.0000000|\N|\N
802|LL Fork|FK-1639|True|True|\N|500|375|65.8097|148.2200|\N|\N|\N|\N|1|\N|L |\N|10|104|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
803|ML Fork|FK-5136|True|True|\N|500|375|77.9176|175.4900|\N|\N|\N|\N|1|\N|M |\N|10|105|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
804|HL Fork|FK-9939|True|True|\N|500|375|101.8936|229.4900|\N|\N|\N|\N|1|\N|H |\N|10|106|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
805|LL Headset|HS-0296|True|True|\N|500|375|15.1848|34.2000|\N|\N|\N|\N|1|\N|L |\N|11|59|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
806|ML Headset|HS-2451|True|True|\N|500|375|45.4168|102.2900|\N|\N|\N|\N|1|\N|M |\N|11|60|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
807|HL Headset|HS-3479|True|True|\N|500|375|55.3801|124.7300|\N|\N|\N|\N|1|\N|H |\N|11|61|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
808|LL Mountain Handlebars|HB-M243|True|True|\N|500|375|19.7758|44.5400|\N|\N|\N|\N|1|M |L |\N|4|52|2012-05-30 00:00:00.0000000|\N|\N
809|ML Mountain Handlebars|HB-M763|True|True|\N|500|375|27.4925|61.9200|\N|\N|\N|\N|1|M |M |\N|4|54|2012-05-30 00:00:00.0000000|\N|\N
810|HL Mountain Handlebars|HB-M918|True|True|\N|500|375|53.3999|120.2700|\N|\N|\N|\N|1|M |H |\N|4|55|2012-05-30 00:00:00.0000000|\N|\N
811|LL Road Handlebars|HB-R504|True|True|\N|500|375|19.7758|44.5400|\N|\N|\N|\N|1|R |L |\N|4|56|2012-05-30 00:00:00.0000000|\N|\N
812|ML Road Handlebars|HB-R720|True|True|\N|500|375|27.4925|61.9200|\N|\N|\N|\N|1|R |M |\N|4|57|2012-05-30 00:00:00.0000000|\N|\N
813|HL Road Handlebars|HB-R956|True|True|\N|500|375|53.3999|120.2700|\N|\N|\N|\N|1|R |H |\N|4|58|2012-05-30 00:00:00.0000000|\N|\N
814|ML Mountain Frame - Black, 38|FR-M63B-38|True|True|Black|500|375|185.8193|348.7600|38|CM |LB |2.73|2|M |M |U |12|15|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
815|LL Mountain Front Wheel|FW-M423|True|True|Black|500|375|26.9708|60.7450|\N|\N|\N|\N|1|M |L |\N|17|42|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
816|ML Mountain Front Wheel|FW-M762|True|True|Black|500|375|92.8071|209.0250|\N|\N|\N|\N|1|M |M |\N|17|45|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
817|HL Mountain Front Wheel|FW-M928|True|True|Black|500|375|133.2955|300.2150|\N|\N|\N|\N|1|M |H |\N|17|46|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
818|LL Road Front Wheel|FW-R623|True|True|Black|500|375|37.9909|85.5650|\N|\N|G  |900.00|1|R |L |\N|17|49|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
819|ML Road Front Wheel|FW-R762|True|True|Black|500|375|110.2829|248.3850|\N|\N|G  |850.00|1|R |M |\N|17|50|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
820|HL Road Front Wheel|FW-R820|True|True|Black|500|375|146.5466|330.0600|\N|\N|G  |650.00|1|R |H |\N|17|51|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
821|Touring Front Wheel|FW-T905|True|True|Black|500|375|96.7964|218.0100|\N|\N|\N|\N|1|T |\N|\N|17|44|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
822|ML Road Frame-W - Yellow, 38|FR-R72Y-38|True|True|Yellow|500|375|360.9428|594.8300|38|CM |LB |2.18|2|R |M |W |14|17|2012-05-30 00:00:00.0000000|\N|\N
823|LL Mountain Rear Wheel|RW-M423|True|True|Black|500|375|38.9588|87.7450|\N|\N|\N|\N|1|M |L |\N|17|123|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
824|ML Mountain Rear Wheel|RW-M762|True|True|Black|500|375|104.7951|236.0250|\N|\N|\N|\N|1|M |M |\N|17|124|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
825|HL Mountain Rear Wheel|RW-M928|True|True|Black|500|375|145.2835|327.2150|\N|\N|\N|\N|1|M |H |\N|17|125|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
826|LL Road Rear Wheel|RW-R623|True|True|Black|500|375|49.9789|112.5650|\N|\N|G  |1050.00|1|R |L |\N|17|126|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
827|ML Road Rear Wheel|RW-R762|True|True|Black|500|375|122.2709|275.3850|\N|\N|G  |1000.00|1|R |M |\N|17|77|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
828|HL Road Rear Wheel|RW-R820|True|True|Black|500|375|158.5346|357.0600|\N|\N|G  |890.00|1|R |H |\N|17|78|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
829|Touring Rear Wheel|RW-T905|True|True|Black|500|375|108.7844|245.0100|\N|\N|\N|\N|1|T |\N|\N|17|43|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
830|ML Mountain Frame - Black, 40|FR-M63B-40|True|True|Black|500|375|185.8193|348.7600|40|CM |LB |2.77|1|M |M |U |12|14|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
831|ML Mountain Frame - Black, 44|FR-M63B-44|True|True|Black|500|375|185.8193|348.7600|44|CM |LB |2.81|1|M |M |U |12|14|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
832|ML Mountain Frame - Black, 48|FR-M63B-48|True|True|Black|500|375|185.8193|348.7600|48|CM |LB |2.85|1|M |M |U |12|14|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
833|ML Road Frame-W - Yellow, 40|FR-R72Y-40|True|True|Yellow|500|375|360.9428|594.8300|40|CM |LB |2.22|1|R |M |W |14|17|2012-05-30 00:00:00.0000000|\N|\N
834|ML Road Frame-W - Yellow, 42|FR-R72Y-42|True|True|Yellow|500|375|360.9428|594.8300|42|CM |LB |2.26|1|R |M |W |14|17|2012-05-30 00:00:00.0000000|\N|\N
835|ML Road Frame-W - Yellow, 44|FR-R72Y-44|True|True|Yellow|500|375|360.9428|594.8300|44|CM |LB |2.30|1|R |M |W |14|17|2012-05-30 00:00:00.0000000|\N|\N
836|ML Road Frame-W - Yellow, 48|FR-R72Y-48|True|True|Yellow|500|375|360.9428|594.8300|48|CM |LB |2.34|1|R |M |W |14|17|2012-05-30 00:00:00.0000000|\N|\N
837|HL Road Frame - Black, 62|FR-R92B-62|True|True|Black|500|375|868.6342|1431.5000|62|CM |LB |2.30|1|R |H |U |14|6|2012-05-30 00:00:00.0000000|\N|\N
838|HL Road Frame - Black, 44|FR-R92B-44|True|True|Black|500|375|868.6342|1431.5000|44|CM |LB |2.12|1|R |H |U |14|6|2012-05-30 00:00:00.0000000|\N|\N
839|HL Road Frame - Black, 48|FR-R92B-48|True|True|Black|500|375|868.6342|1431.5000|48|CM |LB |2.16|1|R |H |U |14|6|2012-05-30 00:00:00.0000000|\N|\N
840|HL Road Frame - Black, 52|FR-R92B-52|True|True|Black|500|375|868.6342|1431.5000|52|CM |LB |2.20|1|R |H |U |14|6|2012-05-30 00:00:00.0000000|\N|\N
841|Men's Sports Shorts, S|SH-M897-S|False|True|Black|4|3|24.7459|59.9900|S|\N|\N|\N|0|S |\N|M |22|13|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
842|Touring-Panniers, Large|PA-T100|False|True|Grey|4|3|51.5625|125.0000|\N|\N|\N|\N|0|T |\N|\N|35|120|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
843|Cable Lock|LO-C100|False|True|\N|4|3|10.3125|25.0000|\N|\N|\N|\N|0|S |\N|\N|34|115|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
844|Minipump|PU-0452|False|True|\N|4|3|8.2459|19.9900|\N|\N|\N|\N|0|S |\N|\N|36|116|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
845|Mountain Pump|PU-M044|False|True|\N|4|3|10.3084|24.9900|\N|\N|\N|\N|0|M |\N|\N|36|117|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
846|Taillights - Battery-Powered|LT-T990|False|True|\N|4|3|5.7709|13.9900|\N|\N|\N|\N|0|R |\N|\N|33|108|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
847|Headlights - Dual-Beam|LT-H902|False|True|\N|4|3|14.4334|34.9900|\N|\N|\N|\N|0|R |\N|\N|33|109|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
848|Headlights - Weatherproof|LT-H903|False|True|\N|4|3|18.5584|44.9900|\N|\N|\N|\N|0|R |\N|\N|33|110|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
849|Men's Sports Shorts, M|SH-M897-M|False|True|Black|4|3|24.7459|59.9900|M|\N|\N|\N|0|S |\N|M |22|13|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
850|Men's Sports Shorts, L|SH-M897-L|False|True|Black|4|3|24.7459|59.9900|L|\N|\N|\N|0|S |\N|M |22|13|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
851|Men's Sports Shorts, XL|SH-M897-X|False|True|Black|4|3|24.7459|59.9900|XL|\N|\N|\N|0|S |\N|M |22|13|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
852|Women's Tights, S|TG-W091-S|False|True|Black|4|3|30.9334|74.9900|S|\N|\N|\N|0|S |\N|W |24|38|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
853|Women's Tights, M|TG-W091-M|False|True|Black|4|3|30.9334|74.9900|M|\N|\N|\N|0|S |\N|W |24|38|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
854|Women's Tights, L|TG-W091-L|False|True|Black|4|3|30.9334|74.9900|L|\N|\N|\N|0|S |\N|W |24|38|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
855|Men's Bib-Shorts, S|SB-M891-S|False|True|Multi|4|3|37.1209|89.9900|S|\N|\N|\N|0|S |\N|M |18|12|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
856|Men's Bib-Shorts, M|SB-M891-M|False|True|Multi|4|3|37.1209|89.9900|M|\N|\N|\N|0|S |\N|M |18|12|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
857|Men's Bib-Shorts, L|SB-M891-L|False|True|Multi|4|3|37.1209|89.9900|L|\N|\N|\N|0|S |\N|M |18|12|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
858|Half-Finger Gloves, S|GL-H102-S|False|True|Black|4|3|9.1593|24.4900|S|\N|\N|\N|0|S |\N|U |20|4|2012-05-30 00:00:00.0000000|\N|\N
859|Half-Finger Gloves, M|GL-H102-M|False|True|Black|4|3|9.1593|24.4900|M|\N|\N|\N|0|S |\N|U |20|4|2012-05-30 00:00:00.0000000|\N|\N
860|Half-Finger Gloves, L|GL-H102-L|False|True|Black|4|3|9.1593|24.4900|L|\N|\N|\N|0|S |\N|U |20|4|2012-05-30 00:00:00.0000000|\N|\N
861|Full-Finger Gloves, S|GL-F110-S|False|True|Black|4|3|15.6709|37.9900|S|\N|\N|\N|0|M |\N|U |20|3|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
862|Full-Finger Gloves, M|GL-F110-M|False|True|Black|4|3|15.6709|37.9900|M|\N|\N|\N|0|M |\N|U |20|3|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
863|Full-Finger Gloves, L|GL-F110-L|False|True|Black|4|3|15.6709|37.9900|L|\N|\N|\N|0|M |\N|U |20|3|2012-05-30 00:00:00.0000000|2013-05-29 00:00:00.0000000|\N
864|Classic Vest, S|VE-C304-S|False|True|Blue|4|3|23.7490|63.5000|S|\N|\N|\N|0|S |\N|U |25|1|2013-05-30 00:00:00.0000000|\N|\N
865|Classic Vest, M|VE-C304-M|False|True|Blue|4|3|23.7490|63.5000|M|\N|\N|\N|0|S |\N|U |25|1|2013-05-30 00:00:00.0000000|\N|\N
866|Classic Vest, L|VE-C304-L|False|True|Blue|4|3|23.7490|63.5000|L|\N|\N|\N|0|S |\N|U |25|1|2013-05-30 00:00:00.0000000|\N|\N
867|Women's Mountain Shorts, S|SH-W890-S|False|True|Black|4|3|26.1763|69.9900|S|\N|\N|\N|0|M |\N|W |22|37|2013-05-30 00:00:00.0000000|\N|\N
868|Women's Mountain Shorts, M|SH-W890-M|False|True|Black|4|3|26.1763|69.9900|M|\N|\N|\N|0|M |\N|W |22|37|2013-05-30 00:00:00.0000000|\N|\N
869|Women's Mountain Shorts, L|SH-W890-L|False|True|Black|4|3|26.1763|69.9900|L|\N|\N|\N|0|M |\N|W |22|37|2013-05-30 00:00:00.0000000|\N|\N
870|Water Bottle - 30 oz.|WB-H098|False|True|\N|4|3|1.8663|4.9900|\N|\N|\N|\N|0|S |\N|\N|28|111|2013-05-30 00:00:00.0000000|\N|\N
871|Mountain Bottle Cage|BC-M005|False|True|\N|4|3|3.7363|9.9900|\N|\N|\N|\N|0|M |\N|\N|28|112|2013-05-30 00:00:00.0000000|\N|\N
872|Road Bottle Cage|BC-R205|False|True|\N|4|3|3.3623|8.9900|\N|\N|\N|\N|0|R |\N|\N|28|113|2013-05-30 00:00:00.0000000|\N|\N
873|Patch Kit/8 Patches|PK-7098|False|True|\N|4|3|0.8565|2.2900|\N|\N|\N|\N|0|S |\N|\N|37|114|2013-05-30 00:00:00.0000000|\N|\N
874|Racing Socks, M|SO-R809-M|False|True|White|4|3|3.3623|8.9900|M|\N|\N|\N|0|R |\N|U |23|24|2013-05-30 00:00:00.0000000|\N|\N
875|Racing Socks, L|SO-R809-L|False|True|White|4|3|3.3623|8.9900|L|\N|\N|\N|0|R |\N|U |23|24|2013-05-30 00:00:00.0000000|\N|\N
876|Hitch Rack - 4-Bike|RA-H123|False|True|\N|4|3|44.8800|120.0000|\N|\N|\N|\N|0|S |\N|\N|26|118|2013-05-30 00:00:00.0000000|\N|\N
877|Bike Wash - Dissolver|CL-9009|False|True|\N|4|3|2.9733|7.9500|\N|\N|\N|\N|0|S |\N|\N|29|119|2013-05-30 00:00:00.0000000|\N|\N
878|Fender Set - Mountain|FE-6654|False|True|\N|4|3|8.2205|21.9800|\N|\N|\N|\N|0|M |\N|\N|30|121|2013-05-30 00:00:00.0000000|\N|\N
879|All-Purpose Bike Stand|ST-1401|False|True|\N|4|3|59.4660|159.0000|\N|\N|\N|\N|0|M |\N|\N|27|122|2013-05-30 00:00:00.0000000|\N|\N
880|Hydration Pack - 70 oz.|HY-1023-70|False|True|Silver|4|3|20.5663|54.9900|70|\N|\N|\N|0|S |\N|\N|32|107|2013-05-30 00:00:00.0000000|\N|\N
881|Short-Sleeve Classic Jersey, S|SJ-0194-S|False|True|Yellow|4|3|41.5723|53.9900|S|\N|\N|\N|0|S |\N|U |21|32|2013-05-30 00:00:00.0000000|\N|\N
882|Short-Sleeve Classic Jersey, M|SJ-0194-M|False|True|Yellow|4|3|41.5723|53.9900|M|\N|\N|\N|0|S |\N|U |21|32|2013-05-30 00:00:00.0000000|\N|\N
883|Short-Sleeve Classic Jersey, L|SJ-0194-L|False|True|Yellow|4|3|41.5723|53.9900|L|\N|\N|\N|0|S |\N|U |21|32|2013-05-30 00:00:00.0000000|\N|\N
884|Short-Sleeve Classic Jersey, XL|SJ-0194-X|False|True|Yellow|4|3|41.5723|53.9900|XL|\N|\N|\N|0|S |\N|U |21|32|2013-05-30 00:00:00.0000000|\N|\N
885|HL Touring Frame - Yellow, 60|FR-T98Y-60|True|True|Yellow|500|375|601.7437|1003.9100|60|CM |LB |3.08|1|T |H |U |16|7|2013-05-30 00:00:00.0000000|\N|\N
886|LL Touring Frame - Yellow, 62|FR-T67Y-62|True|True|Yellow|500|375|199.8519|333.4200|62|CM |LB |3.20|1|T |L |U |16|10|2013-05-30 00:00:00.0000000|\N|\N
887|HL Touring Frame - Yellow, 46|FR-T98Y-46|True|True|Yellow|500|375|601.7437|1003.9100|46|CM |LB |2.96|1|T |H |U |16|7|2013-05-30 00:00:00.0000000|\N|\N
888|HL Touring Frame - Yellow, 50|FR-T98Y-50|True|True|Yellow|500|375|601.7437|1003.9100|50|CM |LB |3.00|1|T |H |U |16|7|2013-05-30 00:00:00.0000000|\N|\N
889|HL Touring Frame - Yellow, 54|FR-T98Y-54|True|True|Yellow|500|375|601.7437|1003.9100|54|CM |LB |3.04|1|T |H |U |16|7|2013-05-30 00:00:00.0000000|\N|\N
890|HL Touring Frame - Blue, 46|FR-T98U-46|True|True|Blue|500|375|601.7437|1003.9100|46|CM |LB |2.96|1|T |H |U |16|7|2013-05-30 00:00:00.0000000|\N|\N
891|HL Touring Frame - Blue, 50|FR-T98U-50|True|True|Blue|500|375|601.7437|1003.9100|50|CM |LB |3.00|1|T |H |U |16|7|2013-05-30 00:00:00.0000000|\N|\N
892|HL Touring Frame - Blue, 54|FR-T98U-54|True|True|Blue|500|375|601.7437|1003.9100|54|CM |LB |3.04|1|T |H |U |16|7|2013-05-30 00:00:00.0000000|\N|\N
893|HL Touring Frame - Blue, 60|FR-T98U-60|True|True|Blue|500|375|601.7437|1003.9100|60|CM |LB |3.08|1|T |H |U |16|7|2013-05-30 00:00:00.0000000|\N|\N
894|Rear Derailleur|RD-2308|True|True|Silver|500|375|53.9282|121.4600|\N|\N|G  |215.00|1|\N|\N|\N|9|127|2013-05-30 00:00:00.0000000|\N|\N
895|LL Touring Frame - Blue, 50|FR-T67U-50|True|True|Blue|500|375|199.8519|333.4200|50|CM |LB |3.10|1|T |L |U |16|10|2013-05-30 00:00:00.0000000|\N|\N
896|LL Touring Frame - Blue, 54|FR-T67U-54|True|True|Blue|500|375|199.8519|333.4200|54|CM |LB |3.14|1|T |L |U |16|10|2013-05-30 00:00:00.0000000|\N|\N
897|LL Touring Frame - Blue, 58|FR-T67U-58|True|True|Blue|500|375|199.8519|333.4200|58|CM |LB |3.16|1|T |L |U |16|10|2013-05-30 00:00:00.0000000|\N|\N
898|LL Touring Frame - Blue, 62|FR-T67U-62|True|True|Blue|500|375|199.8519|333.4200|62|CM |LB |3.20|1|T |L |U |16|10|2013-05-30 00:00:00.0000000|\N|\N
899|LL Touring Frame - Yellow, 44|FR-T67Y-44|True|True|Yellow|500|375|199.8519|333.4200|44|CM |LB |3.02|1|T |L |U |16|10|2013-05-30 00:00:00.0000000|\N|\N
900|LL Touring Frame - Yellow, 50|FR-T67Y-50|True|True|Yellow|500|375|199.8519|333.4200|50|CM |LB |3.10|1|T |L |U |16|10|2013-05-30 00:00:00.0000000|\N|\N
901|LL Touring Frame - Yellow, 54|FR-T67Y-54|True|True|Yellow|500|375|199.8519|333.4200|54|CM |LB |3.14|1|T |L |U |16|10|2013-05-30 00:00:00.0000000|\N|\N
902|LL Touring Frame - Yellow, 58|FR-T67Y-58|True|True|Yellow|500|375|199.8519|333.4200|58|CM |LB |3.16|1|T |L |U |16|10|2013-05-30 00:00:00.0000000|\N|\N
903|LL Touring Frame - Blue, 44|FR-T67U-44|True|True|Blue|500|375|199.8519|333.4200|44|CM |LB |3.02|1|T |L |U |16|10|2013-05-30 00:00:00.0000000|\N|\N
904|ML Mountain Frame-W - Silver, 40|FR-M63S-40|True|True|Silver|500|375|199.3757|364.0900|40|CM |LB |2.77|1|M |M |W |12|15|2013-05-30 00:00:00.0000000|\N|\N
905|ML Mountain Frame-W - Silver, 42|FR-M63S-42|True|True|Silver|500|375|199.3757|364.0900|42|CM |LB |2.81|1|M |M |W |12|15|2013-05-30 00:00:00.0000000|\N|\N
906|ML Mountain Frame-W - Silver, 46|FR-M63S-46|True|True|Silver|500|375|199.3757|364.0900|46|CM |LB |2.85|1|M |M |W |12|15|2013-05-30 00:00:00.0000000|\N|\N
907|Rear Brakes|RB-9231|False|True|Silver|500|375|47.2860|106.5000|\N|\N|G  |317.00|1|\N|\N|\N|6|128|2013-05-30 00:00:00.0000000|\N|\N
908|LL Mountain Seat/Saddle|SE-M236|False|True|\N|500|375|12.0413|27.1200|\N|\N|\N|\N|1|M |L |\N|15|79|2013-05-30 00:00:00.0000000|\N|\N
909|ML Mountain Seat/Saddle|SE-M798|False|True|\N|500|375|17.3782|39.1400|\N|\N|\N|\N|1|M |M |\N|15|80|2013-05-30 00:00:00.0000000|\N|\N
910|HL Mountain Seat/Saddle|SE-M940|False|True|\N|500|375|23.3722|52.6400|\N|\N|\N|\N|1|M |H |\N|15|81|2013-05-30 00:00:00.0000000|\N|\N
911|LL Road Seat/Saddle|SE-R581|False|True|\N|500|375|12.0413|27.1200|\N|\N|\N|\N|1|R |L |\N|15|82|2013-05-30 00:00:00.0000000|\N|\N
912|ML Road Seat/Saddle|SE-R908|False|True|\N|500|375|17.3782|39.1400|\N|\N|\N|\N|1|T |M |\N|15|83|2013-05-30 00:00:00.0000000|\N|\N
913|HL Road Seat/Saddle|SE-R995|False|True|\N|500|375|23.3722|52.6400|\N|\N|\N|\N|1|R |H |\N|15|84|2013-05-30 00:00:00.0000000|\N|\N
914|LL Touring Seat/Saddle|SE-T312|False|True|\N|500|375|12.0413|27.1200|\N|\N|\N|\N|1|T |L |\N|15|66|2013-05-30 00:00:00.0000000|\N|\N
915|ML Touring Seat/Saddle|SE-T762|False|True|\N|500|375|17.3782|39.1400|\N|\N|\N|\N|1|T |M |\N|15|65|2013-05-30 00:00:00.0000000|\N|\N
916|HL Touring Seat/Saddle|SE-T924|False|True|\N|500|375|23.3722|52.6400|\N|\N|\N|\N|1|T |H |\N|15|67|2013-05-30 00:00:00.0000000|\N|\N
917|LL Mountain Frame - Silver, 42|FR-M21S-42|True|True|Silver|500|375|144.5938|264.0500|42|CM |LB |2.92|1|M |L |U |12|8|2013-05-30 00:00:00.0000000|\N|\N
918|LL Mountain Frame - Silver, 44|FR-M21S-44|True|True|Silver|500|375|144.5938|264.0500|44|CM |LB |2.96|1|M |L |U |12|8|2013-05-30 00:00:00.0000000|\N|\N
919|LL Mountain Frame - Silver, 48|FR-M21S-48|True|True|Silver|500|375|144.5938|264.0500|48|CM |LB |3.00|1|M |L |U |12|8|2013-05-30 00:00:00.0000000|\N|\N
920|LL Mountain Frame - Silver, 52|FR-M21S-52|True|True|Silver|500|375|144.5938|264.0500|52|CM |LB |3.04|1|M |L |U |12|8|2013-05-30 00:00:00.0000000|\N|\N
921|Mountain Tire Tube|TT-M928|False|True|\N|500|375|1.8663|4.9900|\N|\N|\N|\N|0|M |\N|\N|37|92|2013-05-30 00:00:00.0000000|\N|\N
922|Road Tire Tube|TT-R982|False|True|\N|500|375|1.4923|3.9900|\N|\N|\N|\N|0|R |\N|\N|37|93|2013-05-30 00:00:00.0000000|\N|\N
923|Touring Tire Tube|TT-T092|False|True|\N|500|375|1.8663|4.9900|\N|\N|\N|\N|0|T |\N|\N|37|94|2013-05-30 00:00:00.0000000|\N|\N
924|LL Mountain Frame - Black, 42|FR-M21B-42|True|True|Black|500|375|136.7850|249.7900|42|CM |LB |2.92|1|M |L |U |12|8|2013-05-30 00:00:00.0000000|\N|\N
925|LL Mountain Frame - Black, 44|FR-M21B-44|True|True|Black|500|375|136.7850|249.7900|44|CM |LB |2.96|1|M |L |U |12|8|2013-05-30 00:00:00.0000000|\N|\N
